TimeElapsed,loss_vf_loss,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpExecMean,EpLenMean,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_pol_surr,EpThisIter,loss_kl
22306.975154399872,5.043994,5880,85.55116891185662,-0.04562415,0.0046762036299999995,4.98,0.9954261952079833,1.5208051,44543,-0.010366922,51,0.010134783
22492.420969247818,5.4708023,5925,88.45200160920298,-0.049087428,0.0046145421699999994,5.29,0.9951994847506285,1.6362475,44798,-0.015263438,45,0.00838304
22686.433578252792,3.8203983,5973,90.72732010195024,-0.046765108,0.0043370152499999995,5.45,0.9967525999527425,1.5588369,45055,-0.01001111,48,0.0052077733
22880.49878692627,4.6067886,6026,89.84189295252959,-0.044696998,0.00426714182,5.05,0.9960270002484322,1.4898999,45310,-0.005724322,53,0.0050004707
23081.153584957123,5.464779,6079,89.21496012742041,-0.04549439,0.00473966904,4.83,0.9956154618412256,1.5164797,45565,-0.0055116247,53,0.0070664156
23259.771645784378,7.486247,6131,88.53669749472913,-0.04256223,0.004736387880000001,4.92,0.9939281018450856,1.418741,45823,-0.012454987,52,0.0088745635
23453.615675210953,3.8653862,6184,90.39017549911769,-0.04251129,0.00431479172,4.76,0.9967475770972669,1.417043,46078,-0.009475631,53,0.003955556
23656.146849393845,3.057323,6236,88.11957979319511,-0.043736063,0.00425120611,4.78,0.9972452400252223,1.4578687,46331,-0.006986389,52,0.0041183187
23855.429701328278,4.0308847,6289,86.54823249412115,-0.04199575,0.00459420088,4.9,0.9967339669819921,1.3998582,46591,-0.006129861,53,0.0031094495
24047.333081007004,4.1016626,6342,86.07415766931352,-0.042081747,0.00459887669,4.87,0.9964505978859961,1.402725,46845,-0.0079881605,53,0.0059822523
24251.623501062393,4.753857,6395,88.80778740297103,-0.04305465,0.0044526485699999995,4.87,0.9963541503529996,1.4351552,47102,-0.007325895,53,0.007482055
24447.691979408264,3.8408477,6448,90.05674379904758,-0.04146058,0.004516098690000001,4.88,0.9968286636285484,1.3820193,47360,-0.0055774674,53,0.0032706412
24647.865455389023,5.423441,6505,89.91299912282939,-0.041640677,0.0046492972,4.68,0.9957121745683253,1.3880227,47616,-0.0058995225,57,0.005514861
24848.050438404083,5.229315,6558,87.74731281452225,-0.042520344,0.004749529969999999,4.62,0.9944211775436997,1.4173448,47870,-0.004445769,53,0.0032505526
25048.783561468124,7.2251267,6610,87.95358486803838,-0.04498706,0.004604505239999999,4.85,0.9929015981033444,1.4995687,48123,-0.00702337,52,0.0042194687
25240.599143266678,3.7470872,6660,87.83997816030707,-0.044306383,0.004637412380000001,5.01,0.996533137280494,1.4768794,48380,-0.009325728,50,0.006114117
25443.155883789062,3.1417084,6710,88.40732771754442,-0.043819692,0.00448422946,5.13,0.9973986006807536,1.4606565,48636,-0.0070371404,50,0.00466449
25642.61164665222,4.403879,6760,88.85858869862476,-0.043568112,0.00432944721,5.11,0.9964055959135294,1.4522706,48891,-0.005923204,50,0.0045686197
25843.027378082275,4.7820807,6812,87.42763767282027,-0.044075344,0.0046157043299999995,5.05,0.9955178694799542,1.4691782,49149,-0.0051644533,52,0.0047103837
26028.704000473022,5.4964523,6861,88.68839754939175,-0.042274304,0.00485444141,5.09,0.9955793372355402,1.4091434,49407,-0.0068600476,49,0.0038268731
26231.887369394302,5.3225737,6915,90.65879856878355,-0.042410716,0.0048480767299999995,4.98,0.9957395605742931,1.4136906,49664,-0.005218651,54,0.0029731896
26428.591368675232,6.1235943,6967,89.58019439997996,-0.044188164,0.004640454620000001,4.81,0.995037795510143,1.4729388,49914,-0.0063337646,52,0.004993333
26623.277455568314,2.7828581,7019,89.74794358626274,-0.040891476,0.0043800961000000005,4.94,0.9978107891511172,1.3630493,50172,-0.0061777774,52,0.0034462016
26815.90262722969,2.4336243,7072,89.48109484302007,-0.040510222,0.00422135037,4.92,0.9981264255475253,1.3503407,50432,-0.0062283967,53,0.0016533076
27016.040653944016,5.705912,7121,89.14204304374232,-0.046643868,0.00441791171,5.01,0.9951851610094309,1.5547957,50685,-0.005586881,49,0.0066219224
27213.723995685577,4.1180067,7176,88.43185176332216,-0.042891413,0.00469436097,4.88,0.99685874953866,1.4297137,50941,-0.0053712167,55,0.002081673
27421.885775089264,4.0236597,7228,90.70765644645876,-0.043018334,0.00442277681,4.83,0.9968810735736042,1.4339445,51199,-0.0034387223,52,0.0021218602
27626.765507221222,5.330449,7282,88.16824427916886,-0.04176857,0.00420984672,4.8,0.9951426037587225,1.3922858,51454,-0.0054881424,54,0.0037072883
27825.634993314743,5.433213,7335,85.78748126203176,-0.04314934,0.00434251515,4.8,0.9955630437470973,1.4383115,51711,-0.005773533,53,0.003956088
28025.75637936592,4.6597023,7384,87.19747264172618,-0.04275695,0.00442940257,5.03,0.9960046033374965,1.4252316,51965,-0.0060738865,49,0.0018158121
28221.574446439743,5.2570953,7437,87.21698306742104,-0.04298869,0.00469268815,4.99,0.9953556945547462,1.4329565,52221,-0.00499002,53,0.0025668237
28417.98825597763,5.3906503,7489,89.21688548595772,-0.042256538,0.004735248079999999,4.87,0.99566232226789,1.4085512,52479,-0.0049147094,52,0.002677298
28638.99947834015,3.9055588,7540,89.92682955345154,-0.041543376,0.00463287544,5.0,0.9969062188174576,1.3847793,52734,-0.0045531057,51,0.0013483625
28832.624093055725,4.07013,7591,90.42735572897983,-0.040260848,0.004441671710000001,5.01,0.9958933498710394,1.3420281,52989,-0.0034651905,51,0.0011909787
29034.934728860855,4.4044557,7645,88.6634819392113,-0.04139191,0.00427940598,4.91,0.995760087389499,1.3797302,53247,-0.006101856,54,0.0022839305
29244.122542381287,4.568405,7702,88.78128886568825,-0.04143606,0.00430712177,4.63,0.9962690842803568,1.381202,53502,-0.003327176,57,0.0017169982
29443.101474285126,5.678025,7751,87.49637828580289,-0.046944756,0.00454906661,4.87,0.9940398344770074,1.5648253,53759,-0.0060688127,49,0.0033096606
29639.33739066124,4.409061,7805,88.49489710248343,-0.041361146,0.0045435651799999996,4.99,0.9966160021722317,1.378705,54016,-0.0046672896,54,0.0014392274
29834.679172754288,5.7378883,7860,91.56561656904385,-0.0397088,0.0043344073500000005,4.71,0.9949976946227252,1.3236266,54270,-0.0046610795,55,0.00229991
30030.445930719376,4.55217,7915,90.39250354046851,-0.041846823,0.004398092859999999,4.59,0.9966534327249974,1.3948941,54527,-0.0050042197,55,0.004282123
30243.919587135315,6.396001,7967,89.59669983192187,-0.043861836,0.00467331985,4.78,0.9947823826223612,1.4620613,54781,-0.0019778311,52,0.002718866
30454.8355615139,4.24033,8017,90.17590646100429,-0.044525303,0.004852405430000001,5.01,0.9965978101827204,1.4841769,55039,-0.0034773285,50,0.0011471983
30665.30320572853,4.4465523,8068,90.87830520709264,-0.044941776,0.004597254299999999,5.1,0.996387823484838,1.4980593,55296,-0.003126368,51,0.0013842225
30874.639434814453,5.1971326,8115,88.87126642911349,-0.044305794,0.004436278520000001,5.21,0.9955862630158663,1.4768598,55549,-0.0028725602,47,0.00095159817
31084.26521730423,3.674943,8166,88.61431034542893,-0.043569595,0.004553910080000001,5.21,0.9970615294296294,1.4523199,55808,-0.0027835816,51,0.0010210953
31293.27451467514,3.5262957,8212,90.74887743883309,-0.046460345,0.00446774695,5.29,0.9971934647765011,1.5486783,56063,-0.0045805676,46,0.0011477359
31511.217889547348,3.4093223,8259,91.97496730902674,-0.045309108,0.004173041139999999,5.42,0.9971687037032098,1.5103036,56316,-0.0035621151,47,0.0016306334
31715.970534086227,4.6012263,8311,88.13438509913392,-0.047253415,0.0042595101600000004,5.18,0.9960781810805202,1.5751139,56574,-0.0032737628,52,0.0019149224
31922.04251217842,4.5250626,8358,87.70612867345902,-0.04640678,0.004458311329999999,5.22,0.9962395855691284,1.5468929,56831,-0.0031668842,47,0.00066561735
32119.183844566345,6.376643,8409,88.46645809001615,-0.043733682,0.0042886201,5.19,0.9947610958479345,1.4577895,57086,-0.0031309426,51,0.0012239456
32315.639235258102,5.9893255,8462,86.80951550870265,-0.04387185,0.00437116132,4.92,0.9947536890394986,1.462395,57343,-0.005084019,53,0.006903032
32522.222221136093,4.458672,8516,86.95229409201113,-0.043440487,0.00479250335,4.81,0.9958816482685506,1.4480162,57600,-0.001494294,54,0.0011280741
32735.336646080017,2.774746,8565,89.09647629174191,-0.04419149,0.004685804030000001,5.01,0.9977758591994643,1.4730496,57856,-0.0028994065,49,0.00064033543
32934.56923151016,6.4012785,8616,88.80186335020191,-0.042680938,0.00481782288,5.09,0.9945571008138359,1.4226979,58109,-0.0025549103,51,0.00048601022
33141.6611893177,4.1715994,8667,86.50344498604183,-0.043161154,0.004491335799999999,4.96,0.9966289217118174,1.4387051,58365,-0.0026929192,51,0.0015478798
33364.97333621979,4.1526117,8717,86.42416027205131,-0.0446906,0.004116884550000001,5.11,0.9963989194948226,1.4896867,58624,-0.003898235,50,0.0009467265
33573.62940096855,3.9350152,8768,86.3507493514756,-0.04365258,0.004383149550000001,5.04,0.9965653514955193,1.455086,58876,-0.0022575706,51,0.0010341093
33773.224934101105,4.573093,8822,84.82493839037848,-0.043412514,0.00453718594,4.84,0.9961990832816809,1.447084,59131,-0.0032019876,54,0.0003997558
33992.73592567444,5.924716,8875,85.72505016027033,-0.043973513,0.004667447540000001,4.81,0.9952430399134755,1.4657838,59390,-0.0013596201,53,0.0011770688
34199.671254873276,4.239182,8927,88.7196050604008,-0.04306932,0.0045668900499999995,4.9,0.9965038478840142,1.4356441,59647,-0.0020578243,52,0.00035245137
34401.4795024395,4.2547817,8978,88.53990296151689,-0.04447611,0.00456717646,4.98,0.9962640115991235,1.482537,59903,-0.0019601136,51,0.0003802739
34634.125388383865,4.32461,9028,85.27133522034137,-0.045565672,0.0048097784999999995,5.04,0.9963685406837612,1.5188558,60157,-0.0020222478,50,0.00027890177
34841.83131623268,4.595524,9075,86.60782551463026,-0.04703217,0.00469135771,5.27,0.9961143028922379,1.567739,60413,-0.0016422905,47,0.00040971782
35044.22182011604,3.839883,9124,88.88145832068362,-0.044334166,0.004514837389999999,5.34,0.9968806835822761,1.4778055,60669,-0.0020130128,49,0.00047704342
35246.22129869461,2.7953258,9174,86.5768079777183,-0.044846214,0.00440678314,5.15,0.9974984775763005,1.4948739,60925,-0.0017409222,50,0.00018848872
35445.89210128784,5.923347,9228,83.25922744583237,-0.043312497,0.00466336676,4.9,0.995004684664309,1.44375,61181,-0.0010984931,54,0.00016884235
35643.77340006828,4.0391746,9282,84.93328947810649,-0.04377427,0.004437669760000001,4.74,0.9967983029782772,1.4591423,61439,-0.0013836105,54,0.00019512349
35837.91575169563,4.617822,9330,86.72263179357371,-0.044745263,0.004336904120000001,5.01,0.9959846041165292,1.4915087,61691,-0.0015124269,48,0.00021130293
36052.48283243179,4.0103626,9384,87.53592636816339,-0.043376528,0.00429650304,5.02,0.9968628266360611,1.4458841,61951,-0.001257313,54,0.00016740868
36269.588822603226,5.391016,9436,88.18353787964419,-0.044497155,0.00426887453,4.87,0.9955649524927139,1.4832386,62208,-0.0006234702,52,0.00021259158
36471.71669459343,3.9564776,9486,88.46668050975454,-0.045102242,0.00458667473,5.0,0.9967924682423472,1.5034082,62463,-0.0012642271,50,0.00017335251
36680.57583904266,3.1507633,9536,89.17876382122334,-0.043909132,0.00453611179,5.07,0.997493146918714,1.4636378,62715,-0.0012729466,50,0.00014394286
36889.55378031731,3.9990761,9587,86.45691688685767,-0.04633659,0.00428408536,5.03,0.996265463065356,1.5445532,62971,-0.0009135157,51,9.57319e-05
37108.88590788841,4.4587016,9639,86.57405219283928,-0.043304913,0.0043246547,4.99,0.9966391483321786,1.4434972,63231,-0.0006101802,52,8.443491e-05
37322.23905491829,2.9565215,9693,89.51109969179335,-0.041396827,0.00423074115,4.84,0.997783325612545,1.3798943,63486,-0.0006297957,54,4.2222215e-05
37509.993089437485,3.683466,9744,88.86893024781617,-0.044064905,0.004272078800000001,4.89,0.997114731464535,1.4688303,63742,-0.0006767474,51,5.2706047e-05
37736.57243824005,3.673761,9792,88.53043566905698,-0.04383616,0.0044535474000000005,5.15,0.996834529330954,1.4612055,63995,-0.00057273824,48,2.7253991e-05
37944.92116880417,3.863833,9842,89.92762246025978,-0.043884285,0.00447730464,5.24,0.9970343480817974,1.4628094,64254,-0.0004879497,50,2.0813826e-05
38165.569498062134,4.0438194,9895,91.12858385777821,-0.04383848,0.00451654503,4.95,0.9969136393629014,1.4612827,64510,-0.0001525376,53,4.60962e-06
38378.06345653534,3.658757,9947,90.0062162371363,-0.04260514,0.004317678930000001,4.87,0.9971915541682392,1.4201714,64766,-0.00010858476,52,3.2924265e-06
38590.9708814621,3.6864393,9995,89.04322044749175,-0.045133706,0.004476752929999999,5.09,0.9969083019532263,1.5044568,65019,-7.625297e-05,48,1.0003623e-06
38795.587231874466,5.1292186,10045,88.97809732218035,-0.045372047,0.004684840159999999,5.2,0.9958724076859653,1.5124017,65278,-1.2462959e-05,50,1.9632433e-08
