#{"env_id": "HalideInterpolate-v3", "t_start": 1536279037.3723125}
r,l,t,best_exec,best_schedule
53.869999,16,47985.34698,0.108348764,n/a
53.977877,13,48045.822481,0.114184492,n/a
48.437292,20,48109.265838,0.112767552,n/a
35.431022,8,48135.926764,0.1806398,n/a
57.036176,12,48181.057559,0.11092046,n/a
44.151483,28,48259.705443,0.110564828,n/a
63.058473,25,48339.603392,0.06150412,n/a
37.470207,35,48448.209464,0.109581812,n/a
70.696125,15,48507.646211,0.05953746,n/a
75.223508,11,48552.033181,0.060995117,n/a
59.058957,9,48590.725859,0.110850199,n/a
63.794096,25,48666.776951,0.062319517,n/a
80.035723,12,48710.456447,0.036900502,"normalize.gpu_tile(x, y, c, xi, yi, ci, 8, 32, 3); downsampled[1].gpu_tile(x, y, c, xi, yi, ci, 8, 32, 4); interpolated[1].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); downsampled[2].gpu_tile(x, y, c, xi, yi, ci, 8, 8, 4); "
44.613554,6,48732.334004,0.164655715,n/a
56.498071,15,48788.934342,0.112580098,n/a
57.125306,15,48845.107235,0.110645565,n/a
36.094441,33,48931.829845,0.110740758,n/a
43.454729,25,49003.675292,0.112713774,n/a
59.055175,10,49037.097771,0.110861863,n/a
9.423209,12,49076.013738,0.260853702,n/a
56.671883,27,49156.530192,0.06269645,n/a
46.426264,21,49238.738175,0.112801565,n/a
-1.0,5,49264.143645,0.308422321,n/a
70.700166,14,49307.025097,0.062609219,n/a
34.157655,11,49355.543415,0.181482925,n/a
47.100147,25,49430.77709,0.110723159,n/a
38.128906,32,49516.696025,0.11063446,n/a
49.1119,19,49553.816655,0.110686911,n/a
59.573489,8,49575.399145,0.109263266,n/a
75.69326,8,49607.160918,0.06263052,n/a
69.824667,15,49657.638092,0.062225231,n/a
56.026348,12,49691.550836,0.110950771,n/a
47.616786,21,49777.094212,0.10912973,n/a
53.060633,15,49812.742983,0.110845031,n/a
55.108118,14,49861.179815,0.110698574,n/a
63.307995,23,49916.306409,0.060734539,n/a
61.169848,7,49942.798684,0.110508187,n/a
44.407551,45,50056.104153,0.063511708,n/a
57.640234,10,50089.562717,0.112141635,n/a
71.130393,15,50144.881518,0.061282304,n/a
58.89558,29,50244.431137,0.058922297,n/a
55.997116,13,50294.923953,0.104872484,n/a
66.662984,17,50327.81001,0.062723898,n/a
57.049333,11,50356.313038,0.110879883,n/a
48.747018,39,50474.147964,0.062464717,n/a
62.73796,23,50567.657374,0.062492654,n/a
51.63617,17,50604.054652,0.109069945,n/a
40.144974,5,50620.572302,0.181522036,n/a
62.194055,5,50641.863307,0.110433526,n/a
