#{"t_start": 1534519364.491781, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
90.25385,11,5390.907626,0.004943715,n/a
-8.987193,11,5398.657911,0.004706813,n/a
97.253765,4,5406.41752,0.004944274,n/a
92.253449,9,5410.543146,0.004946369,n/a
-1.0,2,5414.338086,0.006358979,n/a
91.252806,10,5421.516107,0.004950629,n/a
-6.894853,9,5429.937467,0.004064204,n/a
98.253386,4,5440.777347,0.004946789,n/a
90.259921,11,5444.846465,0.004903487,n/a
-8.0,9,5448.840619,0.004785525,n/a
99.253502,2,5452.881598,0.00494602,n/a
92.252785,10,5461.085169,0.004950769,n/a
95.396091,7,5472.669969,0.004001277,n/a
97.252975,4,5480.546952,0.004949512,n/a
99.25386,2,5488.545879,0.004943645,n/a
89.252479,15,5506.890566,0.004952795,n/a
98.252933,4,5519.244629,0.004949791,n/a
98.253765,4,5531.083601,0.004944274,n/a
99.253649,2,5534.86897,0.004945042,n/a
99.251415,3,5546.359978,0.004959848,n/a
95.25289,7,5558.057304,0.004950071,n/a
98.252996,3,5565.975162,0.004949373,n/a
98.252975,3,5573.931237,0.004949512,n/a
99.252869,2,5577.83829,0.004950211,n/a
0.420663,2,5585.422325,0.003651582,n/a
99.253154,2,5589.614984,0.004948325,n/a
-1.0,2,5593.423005,0.010482478,n/a
-7.0,8,5597.486086,0.005290896,n/a
-2.0,3,5601.334271,0.005296274,n/a
95.253375,7,5613.390366,0.004946858,n/a
95.253618,6,5617.357152,0.004945251,n/a
96.253913,5,5625.271545,0.004943296,n/a
99.250835,2,5629.476085,0.004963689,n/a
98.253323,3,5637.502236,0.004947207,n/a
98.253238,3,5641.491587,0.004947766,n/a
99.253386,2,5649.113832,0.004946789,n/a
99.253787,2,5651.651168,0.004944134,n/a
98.253913,3,5659.435637,0.004943296,n/a
95.251699,6,5663.711486,0.004957963,n/a
-5.649225,11,5682.639157,0.002438299,n/a
-1.0,2,5686.871286,0.010619297,n/a
96.253481,5,5690.873455,0.004946159,n/a
-2.0,3,5694.624514,0.00480096,n/a
98.254303,3,5698.480299,0.004940712,n/a
97.25328,5,5706.387485,0.004947487,n/a
99.253723,2,5710.243087,0.004944553,n/a
95.253639,6,5714.215311,0.004945112,n/a
90.253955,11,5718.329845,0.004943017,n/a
-2.0,3,5722.009495,0.005207994,n/a
97.252574,5,5729.779567,0.004952166,n/a
