#{"t_start": 1533593400.676169, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
-17.773733,24,5781.822691,0.017436575,n/a
0.0,1,5784.984276,0.001198477,n/a
92.330081,8,5791.851898,0.000933917,n/a
95.215367,7,5802.209248,0.000438813,n/a
97.160739,3,5805.752394,0.001028623,n/a
97.993076,4,5815.936733,0.000563131,n/a
-1.0,2,5819.589795,0.000979244,n/a
51.431814,4,5822.732113,0.000848153,n/a
94.960483,7,5830.065183,0.000581359,n/a
95.179348,5,5836.872505,0.001018216,n/a
0.0,1,5840.386431,0.001213143,n/a
98.306602,2,5847.425434,0.000947048,n/a
97.183219,3,5854.133663,0.001016051,n/a
98.161739,2,5857.51749,0.001028064,n/a
96.158118,4,5868.136491,0.001030089,n/a
-6.0,7,5871.673556,0.001205042,n/a
97.15537,4,5878.830988,0.001031626,n/a
98.157369,2,5882.443992,0.001030508,n/a
-4.553922,8,5892.978496,0.000691918,n/a
89.903288,12,5903.229152,0.000613346,n/a
94.981214,7,5913.523322,0.000569765,n/a
96.170856,4,5920.633783,0.001022965,n/a
93.958611,8,5931.108464,0.000582406,n/a
96.959486,5,5938.150106,0.000581917,n/a
97.952491,4,5949.045307,0.000585829,n/a
96.159366,5,5956.106234,0.001029391,n/a
96.938005,5,5962.716535,0.00059393,n/a
96.184396,6,5976.58495,0.000456134,n/a
98.17528,4,5986.599515,0.000461232,n/a
98.952991,3,5996.916024,0.000585549,n/a
97.8893,4,6011.213991,0.000621169,n/a
91.958985,10,6035.979552,0.000582197,n/a
98.154621,2,6043.016567,0.001032045,n/a
96.160866,7,6060.368126,0.001028552,n/a
-5.0,6,6063.728967,0.000933289,n/a
88.979716,15,6080.713384,0.000570603,n/a
99.26045,4,6094.798574,0.0004136,n/a
87.149376,13,6098.064221,0.001034978,n/a
96.167361,4,6101.827598,0.00102492,n/a
98.894171,3,6112.382963,0.000618445,n/a
-1.638289,5,6119.388472,0.000486165,n/a
97.158494,3,6126.329916,0.001029879,n/a
93.975221,8,6136.507377,0.000573117,n/a
-2.0,3,6139.992957,0.000926095,n/a
-0.891673,4,6146.920877,0.000578984,n/a
1.396929,4,6161.300908,0.000476667,n/a
97.115336,6,6174.964131,0.000494756,n/a
-3.447896,6,6181.733958,0.000635974,n/a
98.167858,2,6188.664215,0.001024642,n/a
98.155246,2,6195.708591,0.001031695,n/a
93.159116,7,6202.556971,0.001029531,n/a
95.218241,9,6220.458685,0.000437206,n/a
97.975968,4,6227.311149,0.000572699,n/a
-8.0,9,6230.725965,0.001087219,n/a
-1.0,2,6234.199229,0.000933917,n/a
98.932385,3,6244.699509,0.000597073,n/a
90.891549,11,6251.917073,0.000619911,n/a
98.158241,2,6258.957272,0.00103002,n/a
98.159491,2,6262.385589,0.001029321,n/a
95.156119,5,6279.819171,0.001031207,n/a
98.160491,2,6286.815283,0.001028762,n/a
-0.256078,3,6293.511087,0.000616349,n/a
67.156924,38,6314.663902,0.000471498,n/a
-2.0,3,6317.980509,0.001194635,n/a
88.165986,12,6321.581285,0.001025689,n/a
39.686465,10,6339.674205,0.011877628,n/a
98.167734,2,6346.447081,0.001024711,n/a
96.168108,6,6357.114727,0.001024502,n/a
96.160366,5,6367.554929,0.001028832,n/a
97.922894,4,6380.786443,0.000602381,n/a
96.967101,5,6391.241149,0.000577658,n/a
97.170606,3,6401.630342,0.001023105,n/a
94.851087,8,6419.561694,0.000493639,n/a
-1.636167,6,6430.007455,0.000496362,n/a
