TimestepsSoFar,loss_pol_entpen,EpThisIter,EpisodesSoFar,loss_ent,ev_tdlam_before,loss_kl,TimeElapsed,EpExecMean,loss_pol_surr,loss_vf_loss,EpLenMean,EpRewMean
12503,-0.16425769,9,92,5.4752564,0.5664158761501312,0.08515438,35532.44661235809,0.14269299220652176,-0.102192245,91.16434,135.90217391304347,-74.33550377372619
12800,-0.16588625,16,108,5.5295415,0.5815734267234802,0.13886893,36347.59972167015,0.13183462433,-0.09893635,151.68654,116.84,-52.269132301742395
13052,-0.17010216,13,121,5.6700726,0.45976507663726807,0.15125689,37063.39369273186,0.11812411756000002,-0.1165608,138.54517,88.26,-19.607477838510366
13256,-0.17690408,6,127,5.896803,0.44348037242889404,0.10492838,37819.30384016037,0.11919731687,-0.12840301,87.73743,76.3,-8.025151384438605
13566,-0.1903135,4,131,6.343784,0.25202780961990356,0.11055572,38584.40229988098,0.11576746662,-0.12726218,113.68608,69.97,-0.2440174251553418
13739,-0.18752232,3,134,6.250744,0.6545946598052979,0.0935035,39347.3596842289,0.11468669998999999,-0.14057137,60.479004,65.49,4.566107629037075
14029,-0.17839514,6,140,5.9465046,0.626787394285202,0.11359646,40138.7143368721,0.11286366018999999,-0.121168554,87.087425,51.61,18.956699428461835
14281,-0.1770333,7,147,5.901109,0.47022706270217896,0.08231468,40796.625428676605,0.11553635830999999,-0.11595243,115.3497,42.06,27.730852400870894
14565,-0.17643538,8,155,5.8811793,0.5142369568347931,0.08753608,41535.213302612305,0.11468468858000001,-0.12978151,76.84681,32.72,36.906759245228486
14825,-0.17898238,4,159,5.966079,-0.6275160312652588,0.1315243,42220.57225775719,0.11448724447999999,-0.12341338,76.107056,31.33,38.2907232169996
15091,-0.17150846,7,166,5.7169485,0.42504143714904785,0.07848724,42939.609904289246,0.11256483939999999,-0.09000722,89.7174,30.97,39.05350538303925
15342,-0.17780721,6,172,5.9269075,0.39829736948013306,0.15388528,43598.76815915108,0.11021674054,-0.12788726,73.09509,32.29,38.604195265374585
15606,-0.16835628,12,184,5.6118765,0.47294050455093384,0.13528001,44387.57863497734,0.09918182471000002,-0.1377028,96.71574,33.14,41.54906554332489
15849,-0.17743245,9,193,5.914415,0.5630825459957123,0.11423825,45235.79563546181,0.10091844289999999,-0.08363823,80.587654,32.87,41.33647088041854
16106,-0.16767427,10,203,5.589143,0.5311576724052429,0.117157295,45987.948115587234,0.09586801226000001,-0.0979964,138.53717,34.16,41.86260790800705
16365,-0.17544289,7,210,5.8480964,0.5121453404426575,0.124681614,46789.67047333717,0.09442251140999999,-0.09484937,63.509785,35.4,41.25089222526195
16634,-0.17638245,8,218,5.879415,0.5058640241622925,0.13232693,47583.157223939896,0.09759256747,-0.122630835,77.66835,36.41,39.35392116694893
16883,-0.17816758,10,228,5.9389195,0.651223212480545,0.10609289,48435.105949640274,0.09670225173000002,-0.11070811,73.78685,35.45,40.472347769013666
17141,-0.17019981,12,240,5.6733274,0.09675323963165283,0.121400975,49273.177486658096,0.1024018131,-0.124654286,149.11661,31.12,42.43591841215588
17392,-0.17264876,10,250,5.7549586,0.29662632942199707,0.1378677,50108.89445281029,0.10158604945,-0.116358586,188.43599,29.56,44.19019312626734
17659,-0.17169225,11,261,5.7230754,0.6095855534076691,0.09264523,50980.892996549606,0.10674121337,-0.1037012,47.193115,27.21,44.81012671529682
17899,-0.17840034,7,268,5.946677,0.4170796275138855,0.08726449,51807.684026002884,0.10969025249000003,-0.10788025,97.93779,27.19,44.02475628374902
18156,-0.17949705,8,276,5.983235,0.47225403785705566,0.13312657,52657.384491443634,0.11210538711,-0.10491769,63.6547,27.32,43.172349503009066
18401,-0.17231525,8,284,5.7438416,0.4393101930618286,0.098235756,53504.578174591064,0.11427918379999999,-0.109493926,92.14086,27.95,41.918126535013144
18667,-0.17713007,10,294,5.904336,0.3227124810218811,0.1079839,54314.97188806534,0.11232903985,-0.10763257,159.28885,27.65,42.85989498272768
18937,-0.17723504,9,303,5.907835,0.4169321656227112,0.10538156,55204.937734127045,0.11508765252000001,-0.120527536,172.21414,28.31,41.43621508572748
19182,-0.16797654,11,314,5.599218,0.5778016448020935,0.09795445,56163.84967255592,0.1114002765,-0.113081336,111.818596,26.58,44.340777068854514
19453,-0.17118904,8,322,5.706301,0.602490246295929,0.122196175,57013.59638953209,0.11144010699,-0.119533986,74.96679,27.24,43.94787358711973
19712,-0.16666564,10,332,5.555522,0.615151971578598,0.13941026,57879.71661686897,0.10913655778999999,-0.11651394,57.956055,27.31,44.25921731206094
19947,-0.17067292,10,342,5.689097,0.635466068983078,0.15332066,58717.342475414276,0.10625184252,-0.10976426,77.36822,27.65,44.9537493953086
20208,-0.16656278,10,352,5.5520926,0.4852744936943054,0.101252474,59564.93451833725,0.10441076202999999,-0.09267901,88.33496,27.57,45.69290046647796
20475,-0.15930061,16,368,5.3100204,0.7319810688495636,0.095726304,60474.39848423004,0.10205043183999996,-0.07979793,76.43117,25.76,48.07755280931145
20725,-0.16349433,14,382,5.4498115,0.8029152154922485,0.105216,61346.1266579628,0.09810571091,-0.095180586,49.339363,23.66,51.315484224893936
20977,-0.155312,11,393,5.177067,0.7170273959636688,0.09930453,62150.950624227524,0.10025796715,-0.0888462,53.56423,23.21,51.06823949902192
21241,-0.14502385,16,409,4.834129,0.6810806095600128,0.070049524,63019.17195010185,0.0990826529,-0.09081955,91.06457,21.81,52.7700010156143
21497,-0.15687521,14,423,5.229174,0.7760498374700546,0.067576356,63935.899133205414,0.09407395732000001,-0.073519655,68.244354,20.31,55.35040711879213
21758,-0.15635444,16,439,5.211815,0.748699277639389,0.092397735,64856.50402998924,0.09198334720000002,-0.082545325,98.78172,18.64,57.93259482731601
22013,-0.1652598,11,450,5.5086594,0.7916707694530487,0.120394155,65704.94027042389,0.08650304343999998,-0.093295604,54.11116,18.69,59.76799350978727
22265,-0.15952742,9,459,5.317581,0.7870799005031586,0.11528068,66529.70579910278,0.08068576318,-0.11597644,35.28695,19.22,61.25984425546604
22521,-0.14687757,14,473,4.895919,0.7092922627925873,0.0749269,67385.28533244133,0.07948217718,-0.08836891,110.98746,19.73,61.16975786102882
22783,-0.15268297,17,490,5.0894322,0.8120120763778687,0.100640796,68312.92998170853,0.07802486756,-0.09093385,69.278145,18.49,62.78186774628464
23023,-0.1546584,12,502,5.1552806,0.7083934843540192,0.060515918,69178.41382884979,0.07220995212,-0.08771824,91.53827,19.14,64.14566719663807
23288,-0.1589152,13,515,5.2971735,0.7618099302053452,0.07099039,70005.33854699135,0.07319926438999999,-0.08790539,73.51855,19.45,64.01637330207551
23525,-0.15558568,13,528,5.1861897,0.80711929500103,0.072044685,70869.2100493908,0.07443726470999999,-0.07859048,67.791275,19.36,63.63531083669368
23803,-0.1610735,13,541,5.369117,0.8245567679405212,0.0622562,71779.53745818138,0.07234656588,-0.08571037,42.636642,20.01,63.73971971313026
24054,-0.15449397,15,556,5.1497993,0.8124743700027466,0.08893931,72667.76752448082,0.07286541328999999,-0.08369066,72.555435,18.82,64.59163395576019
24317,-0.15511903,13,569,5.1706343,0.8914702460169792,0.073134534,73511.53059577942,0.06798817296,-0.09893734,32.00648,18.71,66.33166426706866
24575,-0.15267842,16,585,5.0892806,0.8228213936090469,0.060794022,74414.94408226013,0.07034378607000001,-0.085026965,55.379185,18.57,65.73854006902128
24819,-0.15469718,13,598,5.156573,0.8072805553674698,0.08732318,75226.54605460167,0.07722823553000001,-0.09924827,55.70569,18.47,63.4782544797378
25062,-0.15003195,15,613,5.0010653,0.8315782994031906,0.104157254,76123.03816604614,0.07422091456999999,-0.113169074,46.945263,18.09,64.77250589060344
25340,-0.15762351,13,626,5.2541175,0.7877285480499268,0.08593888,76988.89489841461,0.07444752788,-0.09819271,63.75303,18.59,64.19909226434771
25593,-0.16242638,12,638,5.4142127,0.8059197068214417,0.0894191,77829.16670203209,0.07636808773999999,-0.093029164,49.614006,18.54,63.636907875602944
25844,-0.15358028,18,656,5.1193423,0.876016765832901,0.10967015,78775.13869810104,0.07879195463,-0.11140353,46.721817,17.9,63.46456590628147
26105,-0.16065301,12,668,5.3551006,0.8172256499528885,0.10076743,79645.78945112228,0.0798904931,-0.10161908,51.92073,18.0,63.08868348850066
26356,-0.16400942,11,679,5.466981,0.8719800561666489,0.09302799,80550.35369420052,0.07458997130999999,-0.09314385,33.657066,18.83,64.1158400211481
26612,-0.15178283,15,694,5.0594273,0.8854975774884224,0.115458585,81472.50518345833,0.07180197015,-0.10663192,32.874504,18.88,65.07904061056075
26874,-0.14978465,14,708,4.9928217,0.8177110999822617,0.0863035,82356.2552113533,0.07079023393999999,-0.061756875,70.29549,18.91,65.40680257648552
27133,-0.156651,13,721,5.2217,0.7556942850351334,0.073653944,83223.9486811161,0.07228717639,-0.09732503,63.559906,18.94,64.98185324340962
27388,-0.15804248,11,732,5.268082,0.788252979516983,0.08007397,84103.04553699493,0.07042982988,-0.09697511,56.17546,19.31,65.28355904132813
27637,-0.15835504,11,743,5.278502,0.7895292788743973,0.11080233,84904.21731376648,0.06685540746,-0.09208614,62.676834,19.69,66.17152858699137
