#{"env_id": "HalideHarris-v3", "t_start": 1533496927.6385033}
r,l,t,best_exec,best_schedule
88.729774,4,7406.132552,0.067917156,n/a
89.466216,8,7412.914474,0.043208009,n/a
95.19379,5,7418.811934,0.02517052,n/a
91.435462,10,7426.219465,0.023572341,n/a
88.964071,12,7432.033403,0.020076645,n/a
95.649157,4,7436.903207,0.022159173,n/a
57.823074,4,7441.507281,0.053836525,n/a
85.65681,4,7448.722938,0.094851727,n/a
80.11814,6,7459.844801,0.124866018,n/a
97.14002,4,7466.112474,0.018913089,n/a
69.723669,7,7473.38625,0.021667699,n/a
84.734692,18,7479.897385,0.021593528,n/a
91.754252,11,7488.174271,0.021464182,n/a
93.176421,6,7494.207926,0.0318984,n/a
92.763457,6,7499.259846,0.034629334,n/a
86.415987,15,7505.954456,0.023701128,n/a
88.808184,7,7511.732139,0.054172601,n/a
94.318884,3,7516.796469,0.037569302,n/a
96.426812,3,7521.961869,0.023629542,n/a
86.335141,14,7527.75618,0.024235764,n/a
94.42921,6,7533.826841,0.023613687,n/a
64.258744,4,7539.293839,0.062187936,n/a
97.327249,4,7544.898239,0.017674944,n/a
95.248167,6,7550.821776,0.018197915,n/a
86.270581,13,7560.232727,0.044501748,n/a
96.306475,6,7568.494818,0.017812321,n/a
77.406563,5,7574.016948,0.136184706,n/a
82.501723,6,7580.451918,0.102490337,n/a
92.688695,9,7586.358155,0.015284695,n/a
94.058685,5,7592.363845,0.03267699,n/a
64.261987,4,7597.854592,0.062248977,n/a
84.523553,4,7603.885898,0.102345976,n/a
84.777022,17,7609.475302,0.021313604,n/a
88.638149,16,7617.516853,0.015618955,n/a
93.22239,7,7623.529127,0.024981389,n/a
93.484832,8,7629.452967,0.016632841,n/a
