#{"t_start": 1533146192.8327382, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
37.559788,23,36682.276863,0.171864732,n/a
53.974597,19,36710.263576,0.113479305,n/a
37.546317,12,36737.107918,0.189838038,n/a
36.515998,19,36764.514895,0.177162682,n/a
60.107515,20,36792.541824,0.098640966,n/a
54.196116,19,36823.240644,0.120709344,n/a
26.95422,23,36876.491106,0.209373133,n/a
58.510822,23,36920.70874,0.106932313,n/a
-1.0,11,36954.018613,0.317226583,n/a
43.372604,26,37007.391944,0.147712149,n/a
55.212338,15,37042.805844,0.136622751,n/a
63.958582,18,37080.202204,0.099116515,n/a
61.389646,15,37105.683184,0.104382617,n/a
42.499037,35,37165.046621,0.129000064,n/a
43.988032,22,37195.432747,0.139433303,n/a
58.55926,18,37225.15518,0.109970689,n/a
39.076218,26,37277.414227,0.165794757,n/a
49.132,19,37317.06066,0.14115999,n/a
69.411876,8,37335.222367,0.091283046,"downsampled[6].tile(x, y, xi, yi, 64, 256); downsampled[1].parallel(c); normalize.parallel(y); downsampled[5].unroll(c, 3); interpolated[7].tile(x, y, xi, yi, 512, 256); interpolated[6].tile(x, y, xi, yi, 256, 256); interpolated[1].unroll(x, 4); "
-6.379267,22,37387.451777,0.312824976,n/a
43.79997,19,37415.914494,0.148633217,n/a
41.519909,21,37448.415414,0.157991949,n/a
12.978487,15,37478.689521,0.261898039,n/a
44.239772,15,37508.446119,0.162079479,n/a
37.895649,17,37542.157245,0.176882968,n/a
26.907195,14,37576.728845,0.220180932,n/a
17.713941,16,37608.16186,0.246777541,n/a
40.898457,21,37657.756807,0.167342718,n/a
17.659752,15,37691.929617,0.250143611,n/a
62.585254,14,37709.64677,0.100308566,n/a
24.276015,28,37772.089771,0.209859368,n/a
-2.0,11,37800.953518,0.314343885,n/a
40.304784,8,37821.994237,0.187416221,n/a
-1.0,9,37848.295571,0.319304082,n/a
61.23076,16,37877.250376,0.107826561,n/a
52.255428,21,37917.024768,0.136485163,n/a
46.190208,15,37951.838244,0.162237739,n/a
30.679748,9,37978.519666,0.221342393,n/a
43.142785,22,38011.61578,0.149617,n/a
46.951332,10,38028.361057,0.152979021,n/a
19.005508,19,38077.017141,0.245598829,n/a
29.764798,19,38116.029728,0.205105621,n/a
36.017638,11,38144.812267,0.201105252,n/a
35.846569,16,38186.834718,0.195265403,n/a
50.708762,28,38222.783206,0.109493323,n/a
55.410711,20,38252.75615,0.10807778,n/a
62.507445,11,38280.216506,0.115189159,n/a
48.306539,13,38314.417228,0.156922958,n/a
36.091249,22,38362.762324,0.184905007,n/a
61.326148,20,38402.117297,0.107521983,n/a
64.308671,15,38432.791134,0.101191708,n/a
42.77308,15,38460.939319,0.166762687,n/a
50.049747,13,38488.999278,0.146721032,n/a
42.106152,17,38524.087791,0.167410464,n/a
48.480687,21,38557.181618,0.138958942,n/a
60.406729,23,38603.365476,0.107264687,n/a
59.358794,15,38629.304125,0.106609786,n/a
30.406214,13,38657.805645,0.208482098,n/a
50.223573,9,38678.100379,0.149730214,n/a
73.199401,5,38694.759656,0.085575408,"downsampled[6].split(y, yi, 256); downsampled[1].parallel(c); interpolated[1].vectorize(x, 16); interpolated[8].tile(x, y, xi, yi, 16, 512); downsampled[4].unroll(x, 2); normalize.parallel(y); "
62.049365,16,38716.229565,0.094336577,n/a
57.017532,20,38749.548102,0.109881362,n/a
62.868268,26,38795.993354,0.093018811,n/a
56.868104,25,38825.456095,0.096212374,n/a
47.335137,19,38873.698412,0.149677554,n/a
51.459101,11,38901.574329,0.148676658,n/a
58.441432,21,38945.75525,0.116733001,n/a
41.026301,25,38985.835188,0.153140424,n/a
59.886414,20,39026.734647,0.108609691,n/a
48.697377,10,39052.922365,0.16061833,n/a
27.470427,28,39088.405427,0.178469063,n/a
38.715204,20,39123.044996,0.166947487,n/a
60.9402,21,39167.716827,0.108754332,n/a
40.318259,30,39207.594824,0.139477583,n/a
68.569733,17,39243.259936,0.086350366,n/a
51.01441,19,39278.280101,0.137254744,n/a
60.813369,18,39305.522954,0.105966268,n/a
44.950995,13,39331.702008,0.093112888,n/a
56.827401,15,39343.847911,0.109114504,n/a
59.47473,22,39380.792013,0.100661474,n/a
59.021696,24,39416.649924,0.095721949,n/a
38.632916,33,39474.627539,0.154438075,n/a
46.403018,20,39507.830827,0.145593025,n/a
51.60453,27,39562.364133,0.120962449,n/a
60.102978,14,39583.330594,0.104259557,n/a
59.929013,16,39612.683374,0.106290541,n/a
64.463792,18,39640.438425,0.094310317,n/a
57.6709,18,39667.229386,0.106715177,n/a
